"","date","year","month","day","latitude","longitude","name"
"8071","2021-05-13T14:49:20",2021,5,13,32.992031,-117.023809,"Danaus plexippus"
"8072","2020-08-14T19:14:00",2020,8,14,25.741202,-100.288351,"Danaus plexippus"
"8073","2021-09-19T17:16:41",2021,9,19,33.79054,-118.28885,"Danaus plexippus"
"8074","2018-07-21T11:55:00",2018,7,21,34.327397,-117.832871,"Danaus plexippus"
"8075","2020-06-17T00:00:00",2020,6,17,33.754333,-117.884129,"Danaus plexippus"
"8076","2019-11-07T09:35:11",2019,11,7,34.073576,-118.504538,"Danaus plexippus"
"8077","2020-07-08T10:45:03",2020,7,8,34.300763,-106.848974,"Danaus plexippus"
"8078","2021-03-08T11:20:56",2021,3,8,32.756246,-117.042983,"Danaus plexippus"
"8079","2021-06-25T19:22:17",2021,6,25,32.751712,-117.059522,"Danaus plexippus"
"8080","2021-09-18T09:16:41",2021,9,18,33.339458,-105.584572,"Danaus plexippus"
"8081","2020-06-06T13:37:08",2020,6,6,36.243889,-118.0625,"Danaus plexippus"
"8082","2014-11-01T00:00:00",2014,11,1,34.162704,-118.581005,"Danaus plexippus"
"8083","2018-11-02T18:00:00",2018,11,2,25.376138,-100.938117,"Danaus plexippus"
"8084","2021-03-26T13:21:48",2021,3,26,33.864946,-118.40216,"Danaus plexippus"
"8085","2020-09-01T11:07:03",2020,9,1,37.721869,-119.638245,"Danaus plexippus"
"8086","2021-04-27T14:27:05",2021,4,27,32.749405,-116.933572,"Danaus plexippus"
"8087","2016-07-23T17:08:00",2016,7,23,39.366695,-120.250416,"Danaus plexippus"
"8088","2018-03-01T00:00:00",2018,3,1,32.631456,-116.958268,"Danaus plexippus"
"8089","2016-04-23T11:26:36",2016,4,23,33.875692,-118.219757,"Danaus plexippus"
"8090","2016-05-20T13:08:59",2016,5,20,34.06582,-118.381622,"Danaus plexippus"
"8091","2017-11-05T10:15:00",2017,11,5,25.666268,-100.259637,"Danaus plexippus"
"8092","2018-01-05T07:39:43",2018,1,5,32.764575,-116.9869,"Danaus plexippus"
"8093","2019-04-30T17:52:58",2019,4,30,21.42586,-104.931073,"Danaus plexippus"
"8094","2021-04-19T11:42:00",2021,4,19,34.157175,-118.297724,"Danaus plexippus"
"8095","2021-09-30T13:34:00",2021,9,30,35.30025,-120.657689,"Danaus plexippus"
"8096","2020-04-01T17:24:32",2020,4,1,33.793408,-118.214875,"Danaus plexippus"
"8097","2021-01-17T09:33:39",2021,1,17,32.763313,-117.235192,"Danaus plexippus"
"8098","2017-12-31T14:11:00",2017,12,31,34.419832,-119.664636,"Danaus plexippus"
"8099","2021-06-11T10:36:55",2021,6,11,33.006697,-117.086112,"Danaus plexippus"
"8100","2016-10-07T07:38:30",2016,10,7,34.133272,-117.852509,"Danaus plexippus"
"8101","2020-11-01T13:18:49",2020,11,1,26.257958,-101.32246,"Danaus plexippus"
"8102","2020-05-31T16:57:49",2020,5,31,33.76258,-118.12983,"Danaus plexippus"
"8103","2020-09-14T14:06:00",2020,9,14,33.870892,-117.750825,"Danaus plexippus"
"8104","2021-09-18T10:47:00",2021,9,18,33.555593,-101.867974,"Danaus plexippus"
"8105","2019-10-26T09:35:19",2019,10,26,32.713816,-117.143714,"Danaus plexippus"
"8106","2017-09-09T10:19:00",2017,9,9,33.308797,-111.051435,"Danaus plexippus"
"8107","2021-07-31T10:16:33",2021,7,31,34.8826,-102.134558,"Danaus plexippus"
"8108","2021-08-28T12:02:29",2021,8,28,33.988895,-118.403092,"Danaus plexippus"
"8109","2020-08-16T11:53:00",2020,8,16,37.485965,-106.148545,"Danaus plexippus"
"8110","2020-09-29T12:22:00",2020,9,29,33.554627,-101.867122,"Danaus plexippus"
"8111","2019-10-08T01:34:00",2019,10,8,32.273585,-106.827532,"Danaus plexippus"
"8112","2021-07-13T08:43:38",2021,7,13,40.184088,-105.249128,"Danaus plexippus"
"8113","2021-09-16T17:34:17",2021,9,16,35.267225,-120.635308,"Danaus plexippus"
"8114","2021-09-16T12:07:22",2021,9,16,34.167971,-106.905061,"Danaus plexippus"
"8115","2020-07-18T10:04:56",2020,7,18,34.408284,-119.388152,"Danaus plexippus"
"8116","2009-08-02T00:00:00",2009,8,2,37.864163,-119.53833,"Danaus plexippus"
"8117","2020-05-21T12:43:42",2020,5,21,32.767303,-117.117547,"Danaus plexippus"
"8118","2016-05-12T00:00:00",2016,5,12,36.746842,-119.772587,"Danaus plexippus"
"8119","2018-11-16T08:17:13",2018,11,16,33.983925,-118.384361,"Danaus plexippus"
"8120","2019-01-19T14:59:28",2019,1,19,33.907136,-118.294607,"Danaus plexippus"
"8121","2021-11-03T00:44:00",2021,11,3,21.465339,-100.115965,"Danaus plexippus"
"8122","2020-02-29T13:14:00",2020,2,29,33.013631,-117.27459,"Danaus plexippus"
"8123","2021-03-17T10:45:00",2021,3,17,33.865344,-118.08248,"Danaus plexippus"
"8124","2021-09-19T09:17:00",2021,9,19,40.039131,-105.188117,"Danaus plexippus"
"8125","2021-09-06T19:46:49",2021,9,6,33.525313,-101.675925,"Danaus plexippus"
"8126","2015-04-11T10:47:16",2015,4,11,37.066233,-119.64968,"Danaus plexippus"
"8127","2021-04-18T18:12:24",2021,4,18,34.218405,-118.96966,"Danaus plexippus"
"8128","2019-08-10T13:54:59",2019,8,10,32.742458,-116.939597,"Danaus plexippus"
"8129","2021-11-01T13:19:33",2021,11,1,21.010529,-101.243831,"Danaus plexippus"
"8130","2018-10-21T11:09:00",2018,10,21,31.990793,-102.16454,"Danaus plexippus"
"8131","2021-07-23T18:28:22",2021,7,23,32.757137,-117.119493,"Danaus plexippus"
"8132","2016-12-13T15:20:00",2016,12,13,33.722026,-117.908447,"Danaus plexippus"
"8133","2019-11-30T00:00:00",2019,11,30,33.983043,-118.436685,"Danaus plexippus"
"8134","2019-04-17T14:11:05",2019,4,17,33.863682,-118.254625,"Danaus plexippus"
"8135","2021-07-09T15:56:00",2021,7,9,33.805012,-118.117686,"Danaus plexippus"
"8136","2020-06-02T11:09:53",2020,6,2,33.19843,-117.300342,"Danaus plexippus"
"8137","2017-09-04T19:03:54",2017,9,4,34.092461,-118.175057,"Danaus plexippus"
"8138","2018-04-27T12:44:06",2018,4,27,32.744077,-117.157533,"Danaus plexippus"
"8139","2015-01-09T00:00:00",2015,1,9,21.504165,-104.894589,"Danaus plexippus"
"8140","2017-01-06T13:54:00",2017,1,6,33.825328,-118.343418,"Danaus plexippus"
"8141","2020-08-23T09:11:27",2020,8,23,40.087717,-104.811987,"Danaus plexippus"
"8142","2021-09-30T18:55:12",2021,9,30,32.724578,-100.901047,"Danaus plexippus"
"8143","2020-07-07T16:25:28",2020,7,7,33.965459,-118.276178,"Danaus plexippus"
"8144","2021-04-02T15:04:43",2021,4,2,35.26838,-120.635483,"Danaus plexippus"
"8145","2021-10-13T20:59:00",2021,10,13,34.035248,-118.484918,"Danaus plexippus"
"8146","2015-09-05T15:27:00",2015,9,5,39.604825,-105.022172,"Danaus plexippus"
"8147","2021-02-04T09:33:36",2021,2,4,33.850231,-118.045193,"Danaus plexippus"
"8148","2020-05-06T00:00:00",2020,5,6,34.039672,-117.483094,"Danaus plexippus"
"8149","2019-10-28T10:11:00",2019,10,28,26.550393,-100.507458,"Danaus plexippus"
"8150","2020-10-05T12:24:46",2020,10,5,31.825737,-102.360195,"Danaus plexippus"
"8151","2016-01-01T09:25:06",2016,1,1,33.962854,-118.244871,"Danaus plexippus"
"8152","2020-04-26T00:00:00",2020,4,26,34.456201,-119.823244,"Danaus plexippus"
"8153","2021-09-10T09:35:05",2021,9,10,33.58375,-101.886944,"Danaus plexippus"
"8154","2021-08-02T10:05:10",2021,8,2,35.329058,-120.841056,"Danaus plexippus"
"8155","2021-10-20T11:07:00",2021,10,20,32.86935,-117.252824,"Danaus plexippus"
"8156","2019-06-19T07:56:37",2019,6,19,34.016454,-118.287677,"Danaus plexippus"
"8157","2019-11-22T00:00:00",2019,11,22,24.82376,-107.384967,"Danaus plexippus"
"8158","2019-03-01T11:44:57",2019,3,1,32.742222,-117.213813,"Danaus plexippus"
"8159","2017-10-30T16:19:00",2017,10,30,21.619925,-100.399518,"Danaus plexippus"
"8160","2015-07-29T00:00:00",2015,7,29,33.426973,-117.611992,"Danaus plexippus"
"8161","2019-09-02T11:41:32",2019,9,2,33.886554,-118.412913,"Danaus plexippus"
"8162","2021-08-23T15:55:16",2021,8,23,34.239455,-110.025207,"Danaus plexippus"
"8163","2018-09-08T10:32:08",2018,9,8,34.017831,-118.288583,"Danaus plexippus"
"8164","2019-12-18T12:10:00",2019,12,18,23.877627,-106.321792,"Danaus plexippus"
"8165","2016-10-28T09:48:00",2016,10,28,31.681077,-116.658647,"Danaus plexippus"
"8166","2017-11-20T13:50:00",2017,11,20,33.026504,-117.280302,"Danaus plexippus"
"8167","2021-04-25T14:52:48",2021,4,25,32.749428,-116.933547,"Danaus plexippus"
"8168","2020-09-05T11:15:00",2020,9,5,31.967601,-102.120316,"Danaus plexippus"
"8169","2015-05-30T11:00:00",2015,5,30,34.885931,-112.5,"Danaus plexippus"
"8170","2016-09-03T12:04:00",2016,9,3,30.579256,-103.911954,"Danaus plexippus"
"8171","2017-12-23T13:14:18",2017,12,23,32.731667,-117.152779,"Danaus plexippus"
"8172","2020-11-04T11:02:18",2020,11,4,25.553336,-100.241326,"Danaus plexippus"
"8173","2015-10-31T12:35:50",2015,10,31,34.105259,-118.260385,"Danaus plexippus"
"8174","2019-07-25T12:45:00",2019,7,25,32.2484,-110.908889,"Danaus plexippus"
"8175","2020-04-22T12:09:00",2020,4,22,33.908336,-117.891218,"Danaus plexippus"
"8176","2021-09-11T09:50:44",2021,9,11,39.804962,-105.10363,"Danaus plexippus"
"8177","2019-11-11T21:55:48",2019,11,11,25.450355,-100.977463,"Danaus plexippus"
"8178","2021-09-26T19:42:56",2021,9,26,31.920183,-102.344364,"Danaus plexippus"
"8179","2016-10-08T13:34:35",2016,10,8,36.377472,-120.692253,"Danaus plexippus"
"8180","2017-05-12T15:17:17",2017,5,12,34.016966,-118.38391,"Danaus plexippus"
"8181","2020-11-22T08:05:45",2020,11,22,33.815563,-118.275933,"Danaus plexippus"
"8182","2018-04-28T17:20:00",2018,4,28,34.01875,-118.47051,"Danaus plexippus"
"8183","2014-08-29T00:00:00",2014,8,29,25.617677,-100.359451,"Danaus plexippus"
"8184","2021-06-01T19:10:00",2021,6,1,33.874874,-118.372703,"Danaus plexippus"
"8185","2003-11-08T00:00:00",2003,11,8,29.540618,-104.498654,"Danaus plexippus"
"8186","2019-02-01T15:20:25",2019,2,1,33.788019,-117.888481,"Danaus plexippus"
"8187","2021-08-27T13:57:00",2021,8,27,31.733952,-110.8822,"Danaus plexippus"
"8188","2021-11-11T09:12:00",2021,11,11,34.071507,-119.014747,"Danaus plexippus"
"8189","2019-12-05T17:41:00",2019,12,5,25.730522,-100.240309,"Danaus plexippus"
"8190","2020-08-19T00:03:47",2020,8,19,34.039382,-118.692706,"Danaus plexippus"
"8191","2020-09-24T16:27:00",2020,9,24,25.646229,-100.297391,"Danaus plexippus"
"8192","2021-05-01T11:44:10",2021,5,1,34.162211,-119.149078,"Danaus plexippus"
"8193","2021-10-16T14:14:19",2021,10,16,34.266536,-119.242373,"Danaus plexippus"
"8194","2018-06-26T14:26:06",2018,6,26,34.079557,-118.550634,"Danaus plexippus"
"8195","2019-10-17T17:46:09",2019,10,17,25.768915,-100.428886,"Danaus plexippus"
"8196","2021-07-23T22:30:00",2021,7,23,33.65922,-117.843283,"Danaus plexippus"
"8197","2021-07-31T10:57:00",2021,7,31,39.533528,-105.040157,"Danaus plexippus"
"8198","2021-08-19T13:39:25",2021,8,19,36.213905,-106.341203,"Danaus plexippus"
"8199","2020-03-07T00:04:00",2020,3,7,33.874042,-118.293698,"Danaus plexippus"
"8200","2021-08-29T14:05:49",2021,8,29,32.436345,-110.763655,"Danaus plexippus"
"8201","2021-03-27T16:15:11",2021,3,27,33.958619,-118.106083,"Danaus plexippus"
"8202","2021-05-20T17:05:04",2021,5,20,34.187039,-118.381256,"Danaus plexippus"
"8203","2016-10-25T07:58:55",2016,10,25,34.089256,-118.275208,"Danaus plexippus"
"8204","2019-10-20T13:31:33",2019,10,20,33.988892,-118.402978,"Danaus plexippus"
"8205","2020-11-22T12:05:00",2020,11,22,25.219412,-100.096123,"Danaus plexippus"
"8206","2021-10-24T17:24:39",2021,10,24,23.832068,-100.76149,"Danaus plexippus"
"8207","2021-09-25T08:03:56",2021,9,25,31.251088,-100.662253,"Danaus plexippus"
"8208","2020-02-24T11:44:57",2020,2,24,34.195684,-118.148838,"Danaus plexippus"
"8209","2021-07-02T07:29:34",2021,7,2,34.111465,-118.389862,"Danaus plexippus"
"8210","2020-05-22T15:09:09",2020,5,22,34.28504,-118.936244,"Danaus plexippus"
"8211","2016-04-09T13:16:07",2016,4,9,33.828793,-118.341983,"Danaus plexippus"
"8212","2019-01-23T15:20:51",2019,1,23,34.107131,-118.472359,"Danaus plexippus"
"8213","2016-05-13T15:35:48",2016,5,13,34.222462,-119.004806,"Danaus plexippus"
"8214","2018-07-03T17:26:15",2018,7,3,34.164683,-118.321501,"Danaus plexippus"
"8215","2018-05-15T10:47:00",2018,5,15,34.017718,-118.288443,"Danaus plexippus"
"8216","2020-09-03T08:39:18",2020,9,3,40.18182,-112.923943,"Danaus plexippus"
"8217","2015-11-08T10:26:58",2015,11,8,33.933715,-117.950579,"Danaus plexippus"
"8218","2020-04-12T12:29:06",2020,4,12,32.762503,-117.057221,"Danaus plexippus"
"8219","2021-05-23T17:28:00",2021,5,23,34.206867,-118.457145,"Danaus plexippus"
"8220","2021-04-14T10:56:36",2021,4,14,33.827692,-118.104694,"Danaus plexippus"
"8221","2021-07-13T07:16:03",2021,7,13,32.654605,-117.003533,"Danaus plexippus"
"8222","2020-08-08T10:42:00",2020,8,8,34.201462,-118.211638,"Danaus plexippus"
"8223","2021-09-30T09:55:27",2021,9,30,37.080309,-113.599148,"Danaus plexippus"
"8224","2014-08-16T00:00:00",2014,8,16,37.124167,-101.79,"Danaus plexippus"
"8225","2019-02-21T11:42:50",2019,2,21,25.468696,-100.341211,"Danaus plexippus"
"8226","2019-07-14T11:17:00",2019,7,14,32.806652,-117.192973,"Danaus plexippus"
"8227","2015-09-26T14:15:37",2015,9,26,36.05457,-112.14207,"Danaus plexippus"
"8228","2020-08-02T18:39:33",2020,8,2,34.174211,-118.230496,"Danaus plexippus"
"8229","2019-10-26T11:50:07",2019,10,26,33.867355,-118.21768,"Danaus plexippus"
"8230","2021-08-03T07:43:43",2021,8,3,38.80728,-104.784286,"Danaus plexippus"
"8231","2020-03-17T08:33:00",2020,3,17,21.421535,-105.351605,"Danaus plexippus"
"8232","2019-08-11T15:17:34",2019,8,11,34.037083,-118.434097,"Danaus plexippus"
"8233","2019-03-04T13:24:00",2019,3,4,33.82846,-118.342778,"Danaus plexippus"
"8234","2021-04-29T15:09:43",2021,4,29,34.106318,-118.310283,"Danaus plexippus"
"8235","2021-11-06T12:46:08",2021,11,6,39.779789,-105.043189,"Danaus plexippus"
"8236","2021-01-20T11:43:56",2021,1,20,33.988863,-118.403113,"Danaus plexippus"
"8237","2020-04-29T16:00:21",2020,4,29,34.274111,-119.270246,"Danaus plexippus"
"8238","2019-03-29T13:33:00",2019,3,29,30.57823,-103.909739,"Danaus plexippus"
"8239","2018-09-27T16:22:00",2018,9,27,33.539963,-101.89526,"Danaus plexippus"
"8240","2013-12-10T00:00:00",2013,12,10,34.017692,-118.287939,"Danaus plexippus"
"8241","2013-12-23T11:55:58",2013,12,23,34.017175,-118.287898,"Danaus plexippus"
"8242","2017-04-18T02:23:00",2017,4,18,34.005341,-118.483477,"Danaus plexippus"
"8243","2019-11-17T17:16:00",2019,11,17,25.608036,-100.223707,"Danaus plexippus"
"8244","2016-08-27T12:29:00",2016,8,27,38.149352,-120.373721,"Danaus plexippus"
"8245","2021-10-30T12:21:49",2021,10,30,34.099939,-118.011085,"Danaus plexippus"
"8246","2017-10-14T07:34:00",2017,10,14,25.767393,-100.430145,"Danaus plexippus"
"8247","2016-04-19T00:00:00",2016,4,19,33.951611,-118.387578,"Danaus plexippus"
"8248","2015-01-21T00:00:00",2015,1,21,34.017587,-118.288022,"Danaus plexippus"
"8249","2018-11-05T10:49:27",2018,11,5,31.468851,-100.519872,"Danaus plexippus"
"8250","2020-05-23T09:15:44",2020,5,23,34.773175,-118.736053,"Danaus plexippus"
"8251","2021-05-14T17:20:23",2021,5,14,34.014389,-118.376372,"Danaus plexippus"
"8252","2017-09-10T15:47:00",2017,9,10,33.874557,-118.293224,"Danaus plexippus"
"8253","2017-07-15T09:25:00",2017,7,15,32.984639,-116.570706,"Danaus plexippus"
"8254","2017-01-24T11:17:23",2017,1,24,34.133348,-117.852435,"Danaus plexippus"
"8255","2020-10-30T15:20:00",2020,10,30,32.55724,-117.085098,"Danaus plexippus"
"8256","2018-05-07T14:53:25",2018,5,7,33.825578,-117.976875,"Danaus plexippus"
"8257","2020-05-26T08:46:20",2020,5,26,32.762911,-117.089005,"Danaus plexippus"
"8258","2020-05-27T17:48:58",2020,5,27,34.332219,-118.981125,"Danaus plexippus"
"8259","2018-11-15T15:23:00",2018,11,15,25.718264,-100.193963,"Danaus plexippus"
"8260","2020-05-16T10:47:35",2020,5,16,32.805193,-116.95459,"Danaus plexippus"
"8261","2017-12-30T14:03:00",2017,12,30,35.129438,-120.63258,"Danaus plexippus"
"8262","2018-08-08T12:30:59",2018,8,8,36.535761,-105.707916,"Danaus plexippus"
"8263","2016-12-20T14:10:47",2016,12,20,32.731847,-117.149484,"Danaus plexippus"
"8264","2017-10-16T15:36:00",2017,10,16,31.903543,-116.698885,"Danaus plexippus"
"8265","2021-08-05T07:39:44",2021,8,5,34.156842,-118.292388,"Danaus plexippus"
"8266","2014-10-16T13:26:16",2014,10,16,34.242787,-117.875067,"Danaus plexippus"
"8267","2021-07-27T06:45:00",2021,7,27,40.247361,-105.220367,"Danaus plexippus"
"8268","2021-06-11T16:27:07",2021,6,11,33.015401,-117.053641,"Danaus plexippus"
"8269","2020-06-13T12:52:28",2020,6,13,34.270553,-119.158394,"Danaus plexippus"
"8270","2017-10-13T09:57:03",2017,10,13,25.675409,-100.45783,"Danaus plexippus"
"8271","2021-06-04T08:50:45",2021,6,4,34.147531,-117.501563,"Danaus plexippus"
"8272","2019-10-12T11:55:11",2019,10,12,34.406387,-119.843887,"Danaus plexippus"
"8273","2017-08-14T09:44:16",2017,8,14,34.158768,-118.253337,"Danaus plexippus"
"8274","2019-08-07T12:09:00",2019,8,7,32.746106,-117.244804,"Danaus plexippus"
"8275","2018-05-21T13:03:01",2018,5,21,34.236982,-118.541106,"Danaus plexippus"
"8276","2021-10-03T11:15:00",2021,10,3,35.585932,-106.141087,"Danaus plexippus"
"8277","2014-10-31T00:00:00",2014,10,31,27.6928,-100.876894,"Danaus plexippus"
"8278","2015-07-07T00:00:00",2015,7,7,34.193452,-118.884741,"Danaus plexippus"
"8279","2019-10-26T09:45:14",2019,10,26,33.86748,-118.217328,"Danaus plexippus"
"8280","2020-04-27T14:07:00",2020,4,27,32.927834,-117.158141,"Danaus plexippus"
"8281","2020-04-15T09:24:00",2020,4,15,32.729364,-117.127826,"Danaus plexippus"
"8282","2020-04-25T11:48:19",2020,4,25,33.799585,-118.399117,"Danaus plexippus"
"8283","2020-12-03T12:55:13",2020,12,3,33.347287,-112.514071,"Danaus plexippus"
"8284","2020-11-11T13:49:40",2020,11,11,33.84095,-118.160539,"Danaus plexippus"
"8285","2018-04-13T18:58:00",2018,4,13,33.851081,-118.20993,"Danaus plexippus"
"8286","2015-08-24T15:07:02",2015,8,24,38.769347,-120.926475,"Danaus plexippus"
"8287","2021-07-02T09:12:00",2021,7,2,39.820055,-104.838433,"Danaus plexippus"
"8288","2020-04-25T14:30:06",2020,4,25,33.813427,-118.097039,"Danaus plexippus"
"8289","2021-10-27T00:00:00",2021,10,27,32.279645,-110.751406,"Danaus plexippus"
"8290","2018-11-08T16:31:00",2018,11,8,25.333002,-100.993873,"Danaus plexippus"
"8291","2021-07-24T09:47:00",2021,7,24,34.030681,-118.450104,"Danaus plexippus"
"8292","2016-11-06T09:21:00",2016,11,6,34.071707,-119.014093,"Danaus plexippus"
"8293","2021-07-05T16:04:29",2021,7,5,38.714942,-104.718987,"Danaus plexippus"
"8294","2017-09-01T08:38:00",2017,9,1,32.394023,-111.131494,"Danaus plexippus"
"8295","2021-07-11T17:00:48",2021,7,11,33.152981,-117.319528,"Danaus plexippus"
"8296","2018-07-25T14:49:53",2018,7,25,34.066495,-118.44142,"Danaus plexippus"
"8297","2021-10-22T09:21:00",2021,10,22,25.621297,-100.298872,"Danaus plexippus"
"8298","2016-03-25T12:31:17",2016,3,25,34.271149,-119.266261,"Danaus plexippus"
"8299","2018-06-22T11:06:00",2018,6,22,32.551261,-117.085652,"Danaus plexippus"
"8300","2017-05-01T06:56:46",2017,5,1,34.203074,-118.230081,"Danaus plexippus"
"8301","2019-05-25T08:33:10",2019,5,25,32.758104,-117.142835,"Danaus plexippus"
"8302","2021-06-21T12:29:18",2021,6,21,35.256047,-120.667127,"Danaus plexippus"
"8303","2019-05-11T19:14:06",2019,5,11,34.49169,-119.305519,"Danaus plexippus"
"8304","2020-07-07T13:42:50",2020,7,7,21.356444,-101.943495,"Danaus plexippus"
"8305","2020-06-01T08:49:34",2020,6,1,33.82197,-118.010981,"Danaus plexippus"
"8306","2020-10-25T08:00:45",2020,10,25,25.65083,-100.373905,"Danaus plexippus"
"8307","2021-06-27T11:57:54",2021,6,27,32.955692,-117.220262,"Danaus plexippus"
"8308","2021-08-09T11:34:00",2021,8,9,34.00157,-118.114367,"Danaus plexippus"
"8309","2021-09-09T19:52:00",2021,9,9,23.827247,-103.032813,"Danaus plexippus"
"8310","2018-04-20T08:45:01",2018,4,20,34.151842,-118.224504,"Danaus plexippus"
"8311","2020-07-16T16:19:45",2020,7,16,33.966091,-117.676702,"Danaus plexippus"
"8312","2017-08-01T11:05:03",2017,8,1,33.218084,-117.270042,"Danaus plexippus"
"8313","2018-05-02T12:10:00",2018,5,2,33.933618,-117.950602,"Danaus plexippus"
"8314","2018-09-28T10:51:00",2018,9,28,33.567112,-101.801422,"Danaus plexippus"
"8315","2020-11-14T01:06:18",2020,11,14,25.721357,-100.378935,"Danaus plexippus"
"8316","2021-08-09T09:15:52",2021,8,9,35.243959,-120.676023,"Danaus plexippus"
"8317","2014-05-02T00:00:00",2014,5,2,33.996214,-118.468878,"Danaus plexippus"
"8318","2021-03-28T13:27:06",2021,3,28,33.799258,-117.84095,"Danaus plexippus"
"8319","2020-10-16T18:21:07",2020,10,16,22.00243,-102.31139,"Danaus plexippus"
"8320","2021-08-19T16:49:01",2021,8,19,34.01412,-118.377283,"Danaus plexippus"
"8321","2021-05-02T09:15:02",2021,5,2,33.793351,-118.338135,"Danaus plexippus"
"8322","2021-05-07T13:04:32",2021,5,7,33.111299,-117.240527,"Danaus plexippus"
"8323","2017-04-21T13:04:48",2017,4,21,34.156868,-118.285705,"Danaus plexippus"
"8324","2021-10-06T11:57:00",2021,10,6,33.279203,-111.159541,"Danaus plexippus"
"8325","2015-04-18T00:00:00",2015,4,18,33.039778,-117.288192,"Danaus plexippus"
"8326","2015-11-27T12:56:09",2015,11,27,35.129412,-120.63267,"Danaus plexippus"
"8327","2017-07-01T19:18:02",2017,7,1,38.627247,-120.737105,"Danaus plexippus"
"8328","2016-02-10T00:00:00",2016,2,10,34.069773,-118.349117,"Danaus plexippus"
"8329","2019-08-08T12:24:14",2019,8,8,33.467369,-117.661743,"Danaus plexippus"
"8330","2020-06-06T10:09:00",2020,6,6,34.446486,-119.664489,"Danaus plexippus"
"8331","2021-05-03T08:27:36",2021,5,3,32.794497,-117.073097,"Danaus plexippus"
"8332","2021-11-05T15:15:00",2021,11,5,33.801091,-112.164787,"Danaus plexippus"
"8333","2016-10-19T11:45:13",2016,10,19,34.13342,-117.852581,"Danaus plexippus"
"8334","2018-12-31T11:53:00",2018,12,31,35.12937,-120.63277,"Danaus plexippus"
"8335","2019-03-14T14:10:05",2019,3,14,33.705331,-118.050437,"Danaus plexippus"
"8336","2019-06-01T13:33:50",2019,6,1,32.678903,-116.856222,"Danaus plexippus"
"8337","2021-03-04T11:53:00",2021,3,4,33.775856,-118.053658,"Danaus plexippus"
"8338","2020-11-20T14:05:15",2020,11,20,33.047043,-117.272002,"Danaus plexippus"
"8339","2019-04-19T08:47:00",2019,4,19,33.142141,-117.116825,"Danaus plexippus"
"8340","2017-06-11T10:39:00",2017,6,11,21.156727,-101.692471,"Danaus plexippus"
"8341","2016-03-23T14:24:35",2016,3,23,32.776523,-117.071242,"Danaus plexippus"
"8342","2020-04-26T16:56:20",2020,4,26,32.751645,-117.059778,"Danaus plexippus"
"8343","2021-09-14T13:55:00",2021,9,14,35.786571,-106.410326,"Danaus plexippus"
"8344","2021-08-01T15:25:00",2021,8,1,32.749517,-117.228852,"Danaus plexippus"
"8345","2019-06-18T21:19:27",2019,6,18,21.901862,-102.316092,"Danaus plexippus"
"8346","2019-08-03T20:17:27",2019,8,3,38.281507,-113.824265,"Danaus plexippus"
"8347","2020-06-14T19:37:05",2020,6,14,34.206651,-118.192427,"Danaus plexippus"
"8348","2020-04-13T14:20:51",2020,4,13,33.989013,-118.405395,"Danaus plexippus"
"8349","2015-03-04T00:00:00",2015,3,4,34.007636,-118.399887,"Danaus plexippus"
"8350","2017-04-22T19:06:00",2017,4,22,34.271124,-119.266385,"Danaus plexippus"
"8351","2020-02-25T10:51:00",2020,2,25,35.108522,-120.597075,"Danaus plexippus"
"8352","2018-06-04T11:43:05",2018,6,4,34.133453,-117.852623,"Danaus plexippus"
"8353","2021-11-19T15:26:00",2021,11,19,33.600708,-111.946637,"Danaus plexippus"
"8354","2021-10-09T00:01:00",2021,10,9,35.305005,-120.662494,"Danaus plexippus"
"8355","2017-01-30T09:13:44",2017,1,30,32.776475,-117.071305,"Danaus plexippus"
"8356","2020-09-07T08:23:00",2020,9,7,34.38718,-118.65285,"Danaus plexippus"
"8357","2014-10-07T18:17:00",2014,10,7,35.453578,-118.623983,"Danaus plexippus"
"8358","2019-08-27T09:42:24",2019,8,27,33.789147,-117.810197,"Danaus plexippus"
"8359","2020-09-19T16:44:00",2020,9,19,34.125467,-118.155297,"Danaus plexippus"
"8360","2021-07-24T13:28:00",2021,7,24,32.976728,-116.58097,"Danaus plexippus"
"8361","2021-05-09T14:26:00",2021,5,9,33.63522,-117.670154,"Danaus plexippus"
"8362","2020-12-06T12:37:10",2020,12,6,34.083867,-117.103574,"Danaus plexippus"
"8363","2020-05-16T15:29:25",2020,5,16,32.955703,-117.22023,"Danaus plexippus"
"8364","2021-02-20T11:14:01",2021,2,20,33.798758,-118.019692,"Danaus plexippus"
"8365","2021-08-14T19:04:39",2021,8,14,34.39753,-118.894765,"Danaus plexippus"
"8366","2020-07-11T09:06:11",2020,7,11,33.98883,-118.403113,"Danaus plexippus"
"8367","2020-05-30T14:30:43",2020,5,30,34.091857,-118.356332,"Danaus plexippus"
"8368","2021-05-11T18:57:30",2021,5,11,33.828012,-117.425904,"Danaus plexippus"
"8369","2021-07-15T13:16:14",2021,7,15,34.279429,-119.303171,"Danaus plexippus"
"8370","2017-07-01T11:42:00",2017,7,1,40.348433,-111.546299,"Danaus plexippus"
"8371","2017-03-07T11:14:12",2017,3,7,25.919817,-100.241913,"Danaus plexippus"
"8372","2016-11-16T11:56:18",2016,11,16,34.263528,-118.771963,"Danaus plexippus"
"8373","2017-09-28T08:51:00",2017,9,28,32.79874,-117.190455,"Danaus plexippus"
